Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct,Status
1789497441,204890945,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497442,204892954,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497443,204901995,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497444,204884735,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497445,204885392,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497446,204893341,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497447,204891500,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497448,204903877,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497449,204880266,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497450,204884676,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497451,204890285,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497452,204890946,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497453,204897024,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497454,204908104,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497455,204882621,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497456,204920836,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497457,204885303,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497458,204882165,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497459,204895487,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497460,204907299,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497461,204878278,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497462,204877851,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497463,204891019,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497464,204884396,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497465,204880585,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497466,204892192,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497467,204878487,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497468,204878585,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497469,204877745,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497470,204889980,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497471,204881017,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497472,204892315,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497473,204889811,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497474,204895746,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497475,204894962,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497476,204892460,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497477,204907354,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497478,204903552,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497479,204879541,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497480,204881781,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497481,204889282,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497482,204896835,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497483,204885327,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497484,204900486,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789497485,204883406,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497486,204879035,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497487,204890185,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497488,204883210,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497489,204894205,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497490,204896711,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497491,204881145,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497492,204877402,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497493,204885639,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497494,204884293,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497495,204883051,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497496,204908529,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497497,204892497,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497498,204878601,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497499,204882883,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497500,204882478,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497501,204877802,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497502,204888648,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497503,204890797,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497504,204885550,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497505,204896189,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497506,204908808,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497507,204889552,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497508,204902276,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497509,204877709,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497510,204897934,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497511,204882899,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497512,204877136,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497513,204884238,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497514,204914829,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497515,204900057,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497516,204877525,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497517,204895254,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497518,204898400,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497519,204885921,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497520,204901673,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497521,204881070,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497522,204878281,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497523,204880075,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497524,204903849,0,0,0,0,0.00,0.75,LOST-SIGNAL
1789497525,204886843,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497526,204908430,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497527,204885800,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497528,204871190,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497529,204873300,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497530,204879994,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497531,204895334,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497532,204907602,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497533,204879558,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497534,204885525,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497535,204889148,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497536,204878397,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497537,204892647,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497538,204907365,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497539,204881616,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497540,204899929,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497541,204880900,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497542,204877495,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497543,204901435,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497544,204889438,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497545,204886713,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497546,204893571,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497547,204890377,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497548,204894580,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497549,204889721,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497550,204894081,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497551,204881567,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497552,204873584,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497553,204873623,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497554,204875276,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497555,204877295,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497556,204894210,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497557,204875293,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497558,204874552,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497559,204873969,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497560,204879532,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497561,204885147,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497562,204892690,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497563,204875598,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497564,204886893,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497565,204882927,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497566,204894117,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497567,204890986,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497568,204902334,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497569,204909151,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497570,204885291,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497571,204879245,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497572,204883199,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497573,204878612,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497574,204903036,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497575,204895637,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497576,204882666,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497577,204878289,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497578,204887923,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497579,204900265,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497580,204903650,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497581,204892296,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497582,204888963,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497583,204879849,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497584,204881205,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497585,204879644,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497586,204894594,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497587,204878346,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497588,204877985,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497589,204878405,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497590,204887524,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497591,204879195,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497592,204890814,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497593,204880768,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497594,204879888,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497595,204913748,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497596,204880526,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497597,204878502,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497598,204905645,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497599,204910080,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497600,204895609,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497601,204876243,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497602,204876148,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497603,204885690,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497604,204883877,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497605,204889929,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497606,204876763,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497607,204876098,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497608,204873766,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497609,204903987,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497610,204895771,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497611,204898440,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497612,204890850,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497613,204879614,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497614,204885046,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497615,204881415,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497616,204891587,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789497617,204879780,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497618,204877869,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497619,204879865,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497620,204884257,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497621,204881410,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497622,204892053,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497623,204881343,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497624,204883653,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497625,204888516,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497626,204878432,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497627,204877358,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497628,204882171,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497629,204886410,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497630,204924609,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497631,204890777,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497632,204894705,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497633,204891186,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497634,204893501,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497635,204909410,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497636,204879955,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497637,204881334,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497638,204894379,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497639,204904561,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497640,204907659,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497641,204893727,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497642,204911931,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497643,204881228,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497644,204901776,0,0,0,0,0.00,0.75,LOST-SIGNAL
1789497645,204896908,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497646,204914072,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497647,204879048,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497648,204883556,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497649,204880148,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497650,204888303,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497651,204880000,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497652,204892009,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497653,204891415,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497654,204892644,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497655,204881426,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789497656,204880990,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497657,204892949,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497658,204892305,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497659,204890255,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497660,204904143,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497661,204888760,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497662,204886191,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497663,204876486,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497664,204890896,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497665,204893796,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497666,204880707,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497667,204892827,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497668,204878541,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497669,204884412,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497670,204886168,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497671,204879852,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497672,204880255,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497673,204880711,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497674,204891583,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497675,204895998,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497676,204909267,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497677,204884411,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497678,204877889,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497679,204881004,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497680,204884430,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497681,204880514,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497682,204893264,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497683,204880286,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497684,204888975,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497685,204884383,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497686,204880156,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497687,204893689,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497688,204905609,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497689,204887789,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497690,204887730,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497691,204893401,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497692,204910478,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497693,204879379,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497694,204908592,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497695,204882754,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497696,204893218,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497697,204896235,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497698,204878835,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497699,204887373,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497700,204892995,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497701,204881013,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497702,204890698,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497703,204882675,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497704,204880747,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497705,204885589,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497706,204892359,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497707,204887567,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497708,204890275,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497709,204874962,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497710,204878765,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497711,204879235,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497712,204893871,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497713,204878925,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497714,204883458,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497715,204883877,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497716,204881588,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497717,204886799,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497718,204903417,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497719,204914202,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497720,204886029,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497721,204879679,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497722,204890934,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497723,204894376,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497724,204907819,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497725,204921315,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497726,204891269,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497727,204890494,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497728,204911803,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497729,204894727,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497730,204921245,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497731,204912034,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497732,204885115,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497733,204878874,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497734,204873414,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497735,204879361,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497736,204879995,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497737,204894797,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497738,204876474,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497739,204895495,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497740,204879620,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497741,204876350,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497742,204886414,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497743,204880801,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497744,204891126,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497745,204899524,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497746,204882766,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497747,204879498,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497748,204887585,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497749,204878224,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497750,204888550,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497751,204891638,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497752,204893476,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497753,204889637,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497754,204902673,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497755,204886023,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497756,204893539,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497757,204880014,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497758,204909093,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497759,204895777,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497760,204911680,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497761,204896802,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497762,204910102,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497763,204881319,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497764,204891962,0,0,0,0,0.00,0.50,LOST-SIGNAL
1789497765,204886409,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497766,204907626,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497767,204887125,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497768,204899229,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497769,204888364,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497770,204895989,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497771,204876947,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497772,204889469,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497773,204879907,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497774,204884877,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497775,204886046,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497776,204881433,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497777,204895310,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497778,204890386,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497779,204877284,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497780,204902204,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497781,204892593,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497782,204887774,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497783,204878424,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497784,204885116,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497785,204899047,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497786,204883865,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497787,204890974,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497788,204890845,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497789,204887694,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497790,204892461,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497791,204886655,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497792,204890537,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497793,204880773,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497794,204894291,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497795,204896976,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497796,204924817,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497797,204879690,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497798,204881855,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497799,204877302,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497800,204883217,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497801,204898352,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497802,204880153,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497803,204876226,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497804,204883966,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497805,204879727,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497806,204875904,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497807,204878384,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497808,204891386,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497809,204875898,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497810,204893014,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497811,204877006,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497812,204875008,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497813,204878323,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497814,204906118,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497815,204890215,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497816,204888688,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497817,204883775,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497818,204888602,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497819,204884315,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497820,204889090,0,0,0,0,0.00,0.25,LOST-SIGNAL
1789497821,204884908,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497822,204897392,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497823,204913159,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497824,204920123,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497825,204885160,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497826,204889990,0,0,0,0,0.00,0.00,LOST-SIGNAL
1789497827,204880653,0,0,0,0,0.00,0.00,LOST-SIGNAL
